Date,1-1L-1-1-1F西/1(照明):kWh,1-1L-1-2-1F西/2(照明):kWh,1-1L-1-3-1F西/3(照明):kWh,1-1L-1-4-1F西/4(照明):kWh,1-1L-1-5-1F西/5(照明):kWh,1-1L-1-6-1F西/6(照明):kWh,1-1L-1-7-1F～3Fロビー/7(照明):kWh,1-1L-1-8-1F西/8(照明):kWh,1-1L-1-9-1F西/9(照明):kWh,1-1L-1-10-1F西/10(照明):kWh,1-1L-2-11-1F東/11(照明):kWh,1-1L-2-12-1F東/12(照明):kWh,1-1L-2-13-1F東/13(照明):kWh,1-1L-2-14-1F東/14(照明):kWh,1-1L-2-15-1F東/15(照明):kWh,1-1L-2-16-1F東/16(照明):kWh,1-1L-2-17-1F東/17(照明):kWh,1-1L-11-18-1101教室/18(照明):kWh,1-1L-11-19-1101教室/19(照明):kWh,1-1L-11-20-1101教室/20(照明):kWh,1-1L-11-21-1101教室/21(照明):kWh,1-1L-11-22-1101教室/22(照明):kWh,1-1L-11-23-1101教室/23(照明):kWh,1-1L-12-24-1102教室/24(照明):kWh,1-1L-12-25-1102教室/25(照明):kWh,1-1L-13-26-1103教室/26(照明):kWh,1-1L-13-27-1103教室/27(照明):kWh,1-1L-14-28-1104教室/28(照明):kWh,1-1L-14-29-1104教室/29(照明):kWh,1-1L-14-30-1104教室/30(照明):kWh,1-1L-14-31-1104教室/31(照明):kWh,1-1L-14-32-1104教室/32(照明):kWh,1-1L-14-33-1104教室/33(照明):kWh,1-2L-1-34-2F西/34(照明):kWh,1-2L-1-35-2F西/35(照明):kWh,1-2L-1-36-2F西/36(照明):kWh,1-2L-1-37-2F西/37(照明):kWh,1-2L-1-38-2F西 1201共同研究室1_2照明/38(照明):kWh,1-2L-1-39-2F西/39(照明):kWh,1-2L-1-40-2F西/40(照明):kWh,1-2L-1-41-2F西 共同研究室3～6照明/41(照明):kWh,1-2L-2-42-2F東/42(照明):kWh,1-2L-2-43-2F東/43(照明):kWh,1-2L-2-44-2F東/44(照明):kWh,1-2L-2-45-1202～1204照明/45(照明):kWh,1-2L-2-46-2F東/46(照明):kWh,1-2L-2-47-2F東/47(照明):kWh,1-2L-2-48-1205～1207照明/48(照明):kWh,1-2L-H-49-1208教室/49(照明):kWh,1-2L-I-50-1209教室/50(照明):kWh,1-2L-J-51-1210教室/51(照明):kWh,1-2L-K-52-1211教室/52(照明):kWh,1-2L-L-53-1212教室/53(照明):kWh,1-3L-1-54-3F東/54(照明):kWh,1-3L-1-55-3F東/55(照明):kWh,1-3L-1-56-3F東 ラボスクウェア1_2照明/56(照明):kWh,1-3L-1-57 共同研究室7～9/57(照明):kWh,1-3L-1-58 ラボスクウェア1_2照明/58(照明):kWh,1-3L-1-59 3F東/59(照明):kWh,1-3L-1-60 3F東/60(照明):kWh,1-3L-1-61 共同研究室10～12/61(照明):kWh,1-3L-2-62 3F西/62(照明):kWh,1-3L-2-63 3F西/63(照明):kWh,1-3L-2-64 3F西 ラボスクウェア3_4照明/64(照明):kWh,1-3L-2-65 3F西/65(照明):kWh,1-3L-2-66 共同研究室13西照明/66(照明):kWh,1-3L-2-67 ラボスクウェア3_4照明/67(照明):kWh,1-3L-2-68 3F西/68(照明):kWh,1-3L-2-69 3F西/69(照明):kWh,1-3L-2-70 3F西/70(照明):kWh,1-3L-2-71 3F西 共同研究室13東照明/71(照明):kWh,1号館電灯盤1_R相/73(主幹):kWh,1号館電灯盤2_R相/74(主幹):kWh,1号館電灯盤3_R相/75(主幹):kWh,1号館動力盤1_R相/76(その他動力):kWh,1-GHP-77/77GHP(空調熱源):m3,1号館電灯盤1_T相/73_T(照明等その他):kWh,1号館電灯盤2_T相/74_T(照明等その他):kWh,1号館電灯盤3_T相/75_T(照明等その他):kWh,1号館動力盤1_T相/76_T(その他動力):kWh,1-太陽光発電量/82(発電):kWh
2021/05/10 7:00,0.174,0,0.007,0,0,0.02,0.195,0.099,0,0.2,0.149,0,0,0.2,0,0,0.1,0,0.069,0.055,0.165,0.205,0,0.004,0,0.028,0.039,0,0.037,0.119,0.079,0.112,0,0.008,0,0,0,0.009,0.024,0,0.013,0.017,0,0,0,0,0,0,0.048,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0.011,2.314,0.998,1.116,4.101494,0,3.296,1.23,1.112,4.518919,11
2021/05/10 8:00,0.173,0,0.094,0,0,0.079,0.194,0.099,0,0.198,0.147,0,0.03,0.198,0,0.02,0.098,0,0.156,0,0.454,0.692,0,0,0,0.001,0,0,0.017,0.062,0.038,0.057,0,0.005,0,0,0,0.006,0.156,0,0,0.026,0,0,0.557,0,0,0.093,0.271,0.038,0.192,0.007,0.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016,0.12,3.004,1.116,1.432,5.305268,0,4.29,1.278,1.452,5.734817,14.6
2021/05/10 9:00,0.174,0,0.049,0,0,0.071,0.193,0.099,0.355,0.198,0.147,0,0.071,0.197,0,0.057,0.099,0,0.198,0.631,0.452,0.691,0,0,0,0,0,0,0,0,0,0,0,0.013,0,0,0.035,0.175,0.155,0,0.089,0.115,0,0,0.54,0.073,0,0.096,0.59,0,0.124,0.126,0.241,0,0,0,0,0,0,0.012,0.082,0,0,0,0,0.274,0,0,0,0.033,0.563,3.964,1.852,1.958,7.432227,1,5.924,1.658,1.976,8.062693,19.2
2021/05/10 10:00,0.175,0,0.075,0,0,0.088,0.195,0.1,0.484,0.2,0.148,0,0.069,0.2,0,0.049,0.099,0,0.208,0.751,0.457,0.696,0,0,0,0.258,0.354,0,0.06,0.218,0.133,0.203,0,0.08,0,0,0.037,0.202,0.156,0,0,0.103,0,0,0.392,0.118,0,0.1,0.595,0.237,0.283,0.121,0.091,0,0,0,0,0.077,0,0.05,0.353,0,0,0,0,0.399,0,0,0,0.049,0.586,4.356,1.738,2.762,9.013588,0,6.366,1.352,2.784,9.382515,21.9
2021/05/10 11:00,0.173,0,0.056,0,0,0.085,0.194,0.099,0.317,0.198,0.148,0,0.096,0.198,0,0.07,0.098,0,0.206,0.748,0.454,0.693,0,0,0,0.032,0.592,0,0.165,0.747,0.454,0.694,0,0.038,0,0,0.037,0.202,0.155,0,0,0.121,0,0,0.188,0.117,0,0.362,0.592,0.592,0.483,0.441,0.595,0,0,0,0,0,0,0.043,0.38,0,0,0,0,0.389,0,0,0,0.054,0.593,4.242,1.48,5.968,9.737586,0,6.302,1.19,7.148,10.191384,23.6
2021/05/10 12:00,0.174,0,0.094,0.002,0,0.053,0.193,0.098,0.316,0.198,0.146,0,0.051,0.198,0,0.045,0.099,0,0.203,0.744,0.452,0.689,0,0,0,0,0.59,0,0.155,0.743,0.452,0.69,0,0.047,0,0,0.036,0.2,0.155,0,0.013,0.073,0,0,0.096,0.116,0,0.318,0.589,0.586,0.48,0.445,0.585,0,0,0,0,0.085,0,0.026,0.089,0,0,0,0,0.402,0,0,0,0.033,0.6,4.11,1.676,6.024,9.094996,0,6.132,1.438,7.142,9.385978,22.7
2021/05/10 13:00,0.172,0,0.102,0,0,0.098,0.193,0.25,0.498,0.273,0.147,0,0.12,0.271,0,0.088,0.172,0,0.155,0.741,0.451,0.687,0,0.168,0.287,0.155,0.588,0,0.153,0.739,0.45,0.688,0,0.068,0,0,0.037,0.2,0.154,0,0.019,0.125,0,0,0.296,0.116,0,0.401,0.586,0.582,0.45,0.474,0.605,0,0,0,0,0.085,0,0.065,0.187,0,0,0,0,0.205,0,0,0,0.049,0.588,4.66,1.392,5.732,9.370391,0,7.396,1.342,6.396,9.488171,22.5
2021/05/10 14:00,0.175,0,0.042,0,0,0.064,0.195,0.3,0.39,0.299,0.148,0,0.096,0.298,0,0.043,0.199,0,0.157,0.751,0.456,0.696,0,0.262,0.617,0.435,0.595,0,0.156,0.75,0.455,0.696,0,0.045,0,0,0.037,0.202,0.157,0,0,0.076,0,0,0.599,0.118,0,0.398,0.595,0.591,0.445,0.481,0.627,0,0,0,0,0.2,0,0.014,0.172,0,0,0,0,0.191,0,0,0,0.017,0.596,4.192,1.484,7.162,8.057497,0,6.668,1.61,8.442,8.497436,19.7
2021/05/10 15:00,0.173,0,0.087,0,0,0.081,0.193,0.297,0,0.296,0.147,0,0.118,0.295,0,0.073,0.196,0,0.162,0.742,0.451,0.688,0,0.384,0.609,0.42,0.589,0,0.113,0.741,0.451,0.689,0,0.067,0,0,0.036,0.163,0.154,0,0.014,0.098,0,0,0.525,0.116,0,0.18,0.47,0.584,0.417,0.475,0.516,0,0,0,0,0.198,0,0.026,0.349,0,0,0,0,0.197,0,0,0,0.016,0.588,3.794,2.286,6.502,5.187491,0,6.07,2.484,7.228,5.679392,14
2021/05/10 16:00,0.174,0,0.031,0,0,0.052,0.194,0.299,0,0.299,0.148,0,0.058,0.297,0,0.012,0.198,0,0.098,0.468,0.362,0.693,0,0.386,0.615,0.396,0.593,0,0.149,0.607,0.408,0.694,0,0.024,0,0,0.037,0.202,0.156,0,0.031,0.072,0,0,0.596,0.118,0,0,0.372,0.59,0,0.479,0.535,0,0,0,0,0.199,0,0.01,0.387,0,0,0,0,0.199,0,0,0,0.023,0.594,3.5,2.874,5.866,2.911576,0,5.648,3.41,6.546,3.410407,8.8
2021/05/10 17:00,0.174,0,0.07,0,0,0.048,0.194,0.298,0.255,0.297,0.147,0,0.086,0.296,0,0.034,0.198,0,0.064,0.234,0.178,0.334,0,0.385,0.613,0.099,0.149,0,0.155,0.744,0.453,0.69,0,0.043,0,0,0.013,0.105,0.155,0,0.017,0.09,0,0,0.286,0.117,0,0,0.216,0.586,0.344,0.477,0.622,0,0,0,0,0.189,0,0.025,0.384,0,0,0,0,0.198,0,0,0,0.023,0.52,3.7,3.228,4.138,1.27479,0,5.948,3.638,4.172,1.693945,3.2
2021/05/10 18:00,0.173,0,0.014,0,0,0.038,0.193,0.298,0.326,0.297,0.147,0,0.011,0.296,0,0.005,0.196,0,0,0,0,0,0,0.384,0.611,0,0,0,0.154,0.743,0.452,0.69,0,0.037,0,0,0,0,0.156,0,0,0.01,0,0,0,0.117,0,0,0,0.59,0.484,0.479,0.626,0,0,0,0,0,0,0,0.359,0,0,0,0,0.199,0,0,0,0.006,0.396,4.024,2.904,3.036,1.569237,0,6.18,3.582,3.078,1.751103,0.2
2021/05/10 19:00,0.173,0,0.011,0,0,0.032,0.194,0.298,0.071,0.297,0.147,0,0.032,0.053,0,0.007,0.036,0,0,0,0,0,0,0.387,0.616,0,0,0,0.025,0.121,0.073,0.111,0,0.013,0,0,0,0,0.061,0,0,0.026,0,0,0,0.044,0,0,0.003,0.161,0.16,0.104,0.214,0,0,0,0,0,0,0.009,0.052,0,0,0,0,0.149,0,0,0,0.029,0.089,3.71,2.226,1.418,1.56404,0,5.124,3.05,1.43,1.846367,0
2021/05/10 20:00,0.174,0,0,0,0,0,0.195,0.299,0,0.299,0.148,0,0,0,0,0,0,0,0,0,0,0,0,0.385,0.611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.872,1.732,0.984,1.463582,0,3.608,2.754,0.996,1.764959,0
2021/05/10 21:00,0.078,0,0,0,0,0,0.095,0.132,0,0.131,0.059,0,0,0,0,0,0,0,0,0,0,0,0,0.163,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.61,1.696,0.768,1.427209,0,3.388,2.704,0.758,1.72339,0
2021/05/10 22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.338,1.73,0.614,1.45319,0,3.144,2.712,0.592,1.792671,0
2021/05/10 23:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.33,1.728,0.614,1.491296,0,3.416,2.992,0.59,1.806529,0
2021/05/11 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.731,1.311,0.459,1.078201,0,2.538,2.223,0.441,1.325884,0
2021/05/11 1:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.338,1.736,0.614,1.454923,0,3.554,3.02,0.586,1.721658,0
2021/05/11 2:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.344,1.718,0.62,1.442798,0,3.298,3.03,0.588,1.711266,0
2021/05/11 3:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.322,1.716,0.616,1.434138,0,3.23,2.924,0.588,1.6645,0
2021/05/11 4:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.344,1.706,0.614,1.378712,0,3.534,2.972,0.586,1.687017,0
2021/05/11 5:00,0.004,0,0,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.106,1.588,0.614,1.018445,0,3.082,2.88,0.586,1.402961,0.8
2021/05/11 6:00,0.174,0,0,0,0,0,0.193,0,0,0,0.148,0,0,0,0,0,0,0,0,0,0,0,0,0,0.093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.144,1.234,0.636,1.252272,0,3.524,2.406,0.62,1.603878,3.3
2021/05/11 7:00,0.174,0,0.012,0,0,0.031,0.195,0,0,0.095,0.147,0,0.006,0,0,0,0,0,0.047,0.106,0.093,0.098,0,0.024,0.03,0.056,0.08,0,0.032,0.078,0.064,0.073,0,0.01,0,0,0.002,0.011,0.019,0,0.017,0,0,0,0,0,0,0,0.145,0.192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009,2.2,0.948,1.086,2.312287,0,3.23,1.764,1.068,2.703731,6.9
2021/05/11 8:00,0.172,0,0.049,0,0.001,0.061,0.192,0.157,0,0.204,0.146,0.065,0.05,0.228,0.114,0.02,0.152,0,0.063,0.227,0.138,0.211,0,0.046,0.067,0.09,0.124,0,0.042,0.155,0.094,0.144,0,0.021,0,0,0.036,0.01,0.154,0,0.104,0.064,0,0,0.207,0.067,0,0.456,0.121,0.045,0.025,0.129,0.335,0,0,0,0,0.084,0,0.023,0,0.001,0,0,0,0.001,0,0,0,0.009,0.104,3.048,2.63,1.494,1.248808,0,4.472,3.746,1.506,1.695677,3.1
2021/05/11 9:00,0.176,0,0.032,0,0,0.068,0.196,0.303,0,0.302,0.15,0.082,0.052,0.296,0.146,0.059,0.197,0,0,0,0,0,0,0.218,0.347,0.005,0.006,0,0.003,0,0.005,0,0,0.012,0,0,0.037,0.199,0.155,0,0.237,0.109,0,0,0.128,0.117,0,0.592,0.148,0,0.083,0,0.351,0,0,0,0,0.059,0,0.028,0,0,0,0,0,0,0,0,0,0.011,0.413,3.678,3.118,1.242,2.073264,1,5.704,4.044,1.396,2.476831,5.8
2021/05/11 10:00,0.173,0.071,0.077,0,0.129,0.074,0.194,0.297,0,0.297,0.147,0.083,0.074,0.301,0.149,0.078,0.201,0,0.072,0.263,0.16,0.243,0,0,0,0.044,0.06,0,0.021,0.075,0.045,0.069,0,0.079,0,0,0.037,0.371,0.157,0,0.493,0.119,0,0,0.057,0.118,0,0.601,0.04,0.224,0.293,0.169,0.028,0,0,0,0,0.187,0,0.04,0.149,0,0,0,0,0,0,0,0,0.032,0.591,3.77,3.752,1.89,1.742444,0,5.874,4.374,1.902,2.317484,5.5
2021/05/11 11:00,0.174,0.088,0.06,0,0.163,0.079,0.194,0.3,0,0.293,0.145,0.087,0.065,0.292,0.144,0.043,0.194,0,0.204,0.736,0.447,0.682,0,0,0,0.394,0.584,0,0.202,0.736,0.448,0.684,0,0.043,0,0,0.036,0.198,0.153,0,0.265,0.061,0,0,0.543,0.116,0,0.584,0.583,0.614,0.444,0.234,0.627,0.048,0,0,0,0,0.001,0.023,0.339,0.125,0,0,0,0,0,0,0,0.038,0.592,3.918,4.428,7.262,1.477439,0,6.204,4.956,7.83,1.953752,4.2
2021/05/11 12:00,0.172,0.087,0.071,0,0.159,0.082,0.191,0.294,0.034,0.3,0.148,0.083,0.09,0.299,0.148,0.077,0.199,0,0.207,0.75,0.456,0.696,0,0,0,0.357,0.536,0,0.207,0.749,0.456,0.696,0,0.045,0,0,0.037,0.198,0.155,0,0.322,0.11,0,0,0.404,0.117,0,0.495,0.595,0.627,0.447,0.244,0.628,0.133,0,0,0,0.133,0,0.045,0.388,0.126,0,0,0,0.323,0,0,0,0.044,0.595,3.904,4.874,6.828,1.662768,0,6.026,4.992,7.386,2.151207,5.1
2021/05/11 13:00,0.174,0.089,0.095,0,0.163,0.098,0.195,0.3,0,0.3,0.148,0.089,0.112,0.298,0.148,0.09,0.199,0,0.192,0.75,0.456,0.695,0,0.088,0.217,0.418,0.572,0,0.206,0.749,0.455,0.696,0,0.083,0,0,0.037,0.097,0.156,0,0.3,0.117,0,0,0.561,0.118,0,0.513,0.594,0.616,0.446,0.421,0.627,0.133,0,0,0,0.398,0,0.066,0.405,0.126,0.073,0,0,0.397,0,0,0.108,0.067,0.595,4.056,5.312,6.058,1.837705,0,6.578,5.75,6.192,2.222221,2.9
2021/05/11 14:00,0.174,0.089,0.104,0,0.162,0.084,0.195,0.3,0,0.299,0.148,0.085,0.076,0.298,0.147,0.055,0.198,0,0.157,0.748,0.455,0.694,0,0,0.521,0.434,0.595,0,0.206,0.748,0.455,0.694,0,0.055,0,0,0.037,0.202,0.156,0,0.286,0.103,0,0,0.596,0.117,0,0.596,0.593,0.588,0.445,0.203,0.627,0.133,0,0,0,0.399,0,0.05,0.36,0.126,0.074,0,0,0.397,0,0,0.11,0.038,0.584,4.124,4.314,6.668,2.55997,0,6.264,4.86,6.53,3.031087,7.7
2021/05/11 15:00,0.174,0.088,0.094,0,0.162,0.098,0.194,0.299,0.009,0.299,0.147,0.088,0.097,0.298,0.147,0.064,0.198,0,0.142,0.679,0.432,0.693,0,0.25,0.581,0.434,0.593,0,0.205,0.746,0.455,0.694,0,0.071,0,0,0.037,0.201,0.155,0,0.199,0.106,0,0,0.482,0.117,0,0.456,0.592,0.578,0.437,0.293,0.614,0.13,0,0,0,0.154,0,0.037,0.185,0.123,0.073,0,0,0.39,0,0,0.108,0.051,0.593,4.05,3.812,6.398,2.149474,0,6.508,5.122,6.856,2.613663,6.4
2021/05/11 16:00,0.173,0.088,0.047,0,0.162,0.076,0.193,0.298,0,0.297,0.147,0.082,0.095,0.295,0.146,0.054,0.197,0,0.155,0.743,0.452,0.688,0,0.384,0.611,0.431,0.59,0,0.205,0.742,0.451,0.689,0,0.031,0,0,0.037,0.201,0.155,0,0.198,0.101,0,0.054,0.395,0.116,0,0.529,0.588,0.594,0.45,0.169,0.626,0.134,0,0,0,0,0,0.011,0.387,0.127,0.076,0,0,0.401,0,0,0.112,0.022,0.6,3.712,4.066,6.868,1.906988,0,5.92,5.168,7.926,2.43353,6.3
2021/05/11 17:00,0.173,0.088,0.082,0,0.16,0.083,0.193,0.297,0,0.296,0.146,0.085,0.103,0.295,0.146,0.053,0.196,0,0.155,0.742,0.451,0.687,0,0.384,0.61,0.323,0.464,0,0.204,0.74,0.45,0.687,0,0.051,0,0,0.036,0.2,0.154,0,0.194,0.093,0,0.087,0.393,0.117,0,0.249,0.202,0.377,0.442,0.115,0.62,0.132,0,0,0,0.099,0,0.037,0.246,0.125,0.073,0,0,0.393,0,0,0.109,0.028,0.465,3.674,4.222,4.894,1.29211,0,5.93,4.566,5.082,1.789209,3.6
2021/05/11 18:00,0.173,0.088,0.012,0.173,0.162,0.032,0.194,0.299,0,0.298,0.148,0.077,0.023,0.296,0.147,0.032,0.198,0,0.156,0.745,0.453,0.692,0,0.385,0.613,0.394,0.592,0,0.205,0.744,0.453,0.692,0,0,0,0.188,0.01,0.2,0.155,0,0,0.028,0,0.088,0.396,0.116,0,0.197,0,0,0.482,0,0.623,0.132,0,0,0,0.198,0,0,0.198,0.048,0.029,0,0,0.067,0,0,0.042,0.01,0.196,5.14,3.63,4.052,1.560577,0,6.746,3.818,4.068,1.820384,0.2
2021/05/11 19:00,0.176,0.09,0.015,0.315,0.162,0.034,0.194,0.299,0,0.299,0.147,0.077,0.007,0.297,0.146,0.018,0.197,0,0.156,0.746,0.453,0.691,0,0.385,0.612,0.074,0.11,0,0.204,0.744,0.453,0.691,0,0.017,0,0.308,0,0.201,0.155,0,0,0.025,0,0.088,0.228,0.117,0,0.198,0,0,0.482,0,0.624,0.132,0,0,0,0.174,0,0.009,0.08,0.025,0,0,0,0,0,0,0,0.01,0.145,5.854,3.09,3.626,1.5294,0,7.218,3.418,3.654,1.9347,0
2021/05/11 20:00,0.141,0.071,0,0.259,0.134,0,0.159,0.263,0,0.263,0.114,0.057,0,0.229,0.114,0,0.153,0,0.135,0.644,0.391,0.596,0,0.32,0.509,0,0,0,0.161,0.583,0.354,0.541,0,0.004,0,0.282,0,0.18,0.139,0,0,0.009,0,0.086,0.027,0.118,0,0.199,0,0,0.406,0,0.615,0.134,0,0,0,0,0,0.013,0.076,0,0,0,0,0.134,0,0,0,0,0,4.622,2.386,3.004,1.380444,0,5.346,3.138,3.028,1.787475,0
2021/05/11 21:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009,0,0,0,0,0,0,0,0.019,0,0,0,0,0,0.001,0,0,0,0,0,0.004,0,0,0,0,0,0.009,0,0,0,0,0,0.004,0,0,0,0,0,2.268,1.456,0.62,1.420281,0,3.164,2.472,0.592,1.846366,0
2021/05/11 22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.224,1.5,0.63,1.392569,0,3.034,2.446,0.598,1.839437,0
2021/05/11 23:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.212,1.432,0.626,1.416818,0,3.388,2.816,0.598,1.855026,0
2021/05/12 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,1.51,0.616,1.42721,0,3.484,2.716,0.588,1.797869,0
2021/05/12 1:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.212,1.442,0.616,1.378711,0,3.6,2.728,0.584,1.763228,0
2021/05/12 2:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.238,1.444,0.626,1.31636,0,3.238,2.748,0.588,1.680089,0
2021/05/12 3:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.21,1.518,0.62,1.337143,0,3.368,2.714,0.588,1.725121,0
2021/05/12 4:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.218,1.452,0.624,1.333679,0,3.576,2.704,0.588,1.719927,0.1
2021/05/12 5:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88,1.274,0.626,1.037498,0,3.138,2.524,0.588,1.461851,1.4
2021/05/12 6:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.672,0.954,0.622,1.325019,0,2.89,2.032,0.592,1.738978,4
2021/05/12 7:00,0.168,0,0.015,0,0,0.025,0,0,0,0.097,0.146,0,0,0.192,0,0,0.096,0,0.027,0.073,0.056,0.068,0,0,0.008,0.052,0.075,0,0.044,0.15,0.095,0.14,0,0.001,0,0,0,0,0.005,0,0.013,0,0,0,0.137,0,0,0.042,0.012,0.112,0.006,0.009,0.042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.266,0.996,1.032,4.087637,0,3.206,1.126,1.032,4.518919,10.9
2021/05/12 8:00,0.173,0,0.061,0.001,0,0.088,0.001,0.019,0,0.112,0.147,0.001,0.063,0.198,0.001,0.027,0.098,0,0.139,0.503,0.306,0.467,0,0.153,0.243,0.042,0.057,0,0.021,0.077,0.154,0.43,0,0.048,0,0.001,0.024,0.014,0.155,0,0.148,0.089,0,0,0.593,0,0,0.219,0.354,0.152,0.151,0.24,0.001,0,0,0,0,0.081,0,0.028,0,0.026,0,0,0,0,0,0,0,0.015,0.064,2.778,1.338,2.224,5.513115,0,3.756,1.756,2.214,5.91495,14.6
